filename	source_url	bytes	status
rating-games_8605D22A1DF654504A4B79C3698D4AC8.sgf	https://katagotraining.org/sgf-files/rating-games/8605D22A1DF654504A4B79C3698D4AC8.sgf	9402	existing
rating-games_B132074CF8275097110F7C23BE9D0CD7.sgf	https://katagotraining.org/sgf-files/rating-games/B132074CF8275097110F7C23BE9D0CD7.sgf	6185	existing
rating-games_CB14DF4BF6CBB3BC23C9C4A67A0FA51D.sgf	https://katagotraining.org/sgf-files/rating-games/CB14DF4BF6CBB3BC23C9C4A67A0FA51D.sgf	8232	existing
training-games_605AD7AA92FE26FDE7B2BD9D189A773E.sgf	https://katagotraining.org/sgf-files/training-games/605AD7AA92FE26FDE7B2BD9D189A773E.sgf	17119	existing
training-games_00564BE4FCF9719E2EDB5189EF72A02A.sgf	https://katagotraining.org/sgf-files/training-games/00564BE4FCF9719E2EDB5189EF72A02A.sgf	14382	existing
training-games_08D633D3D6D0A81C4A9115A67E8C1BB0.sgf	https://katagotraining.org/sgf-files/training-games/08D633D3D6D0A81C4A9115A67E8C1BB0.sgf	14415	existing
rating-games_1AD7446D98D30579503E6A09A7B10732.sgf	https://katagotraining.org/sgf-files/rating-games/1AD7446D98D30579503E6A09A7B10732.sgf	7476	existing
training-games_4017EF13D98D23B97CFBE4046A083EE1.sgf	https://katagotraining.org/sgf-files/training-games/4017EF13D98D23B97CFBE4046A083EE1.sgf	17116	existing
rating-games_3F6242CA64C64CF4260E37B81C7E546A.sgf	https://katagotraining.org/sgf-files/rating-games/3F6242CA64C64CF4260E37B81C7E546A.sgf	5790	existing
rating-games_AF6D4B89B462E82C644F9DB5A26F668D.sgf	https://katagotraining.org/sgf-files/rating-games/AF6D4B89B462E82C644F9DB5A26F668D.sgf	9531	existing
rating-games_1601DFB5015BAAC32C2881BC5FDE7AF0.sgf	https://katagotraining.org/sgf-files/rating-games/1601DFB5015BAAC32C2881BC5FDE7AF0.sgf	6662	existing
rating-games_7F414AEBFEBF6ABC3FE419767E9012D0.sgf	https://katagotraining.org/sgf-files/rating-games/7F414AEBFEBF6ABC3FE419767E9012D0.sgf	7719	existing
rating-games_073FE5A42C69D951530C4EFAD40C25AD.sgf	https://katagotraining.org/sgf-files/rating-games/073FE5A42C69D951530C4EFAD40C25AD.sgf	6730	existing
rating-games_05A54ED1415E5645048C166AE54EEA32.sgf	https://katagotraining.org/sgf-files/rating-games/05A54ED1415E5645048C166AE54EEA32.sgf	6469	existing
rating-games_9C151AA6B3A9580E7E2D08787175F43A.sgf	https://katagotraining.org/sgf-files/rating-games/9C151AA6B3A9580E7E2D08787175F43A.sgf	12379	existing
training-games_1DF83CB88ABF46C40448366AC1572D1C.sgf	https://katagotraining.org/sgf-files/training-games/1DF83CB88ABF46C40448366AC1572D1C.sgf	18283	existing
training-games_CC0FB37BD025BFFAEFECD34338C4238C.sgf	https://katagotraining.org/sgf-files/training-games/CC0FB37BD025BFFAEFECD34338C4238C.sgf	17714	existing
rating-games_8888D3F43A6432D0BD8F009107BB2FB9.sgf	https://katagotraining.org/sgf-files/rating-games/8888D3F43A6432D0BD8F009107BB2FB9.sgf	5024	existing
training-games_138CB9D0EB2D30C84578E99A8BC1E44D.sgf	https://katagotraining.org/sgf-files/training-games/138CB9D0EB2D30C84578E99A8BC1E44D.sgf	15087	existing
rating-games_9F310B06748243068991645D0098E9FE.sgf	https://katagotraining.org/sgf-files/rating-games/9F310B06748243068991645D0098E9FE.sgf	6727	existing
rating-games_8ADA75DE42108DC984280F3869F5BE17.sgf	https://katagotraining.org/sgf-files/rating-games/8ADA75DE42108DC984280F3869F5BE17.sgf	4647	existing
rating-games_B6F23774C2B5BDB3DFE8A5FDEF9BAEBF.sgf	https://katagotraining.org/sgf-files/rating-games/B6F23774C2B5BDB3DFE8A5FDEF9BAEBF.sgf	5978	existing
rating-games_10015C5DE4AEBCC371BAF31F2F1CED90.sgf	https://katagotraining.org/sgf-files/rating-games/10015C5DE4AEBCC371BAF31F2F1CED90.sgf	6646	existing
rating-games_14D30213A3BA50D213CDED99796EB78A.sgf	https://katagotraining.org/sgf-files/rating-games/14D30213A3BA50D213CDED99796EB78A.sgf	8163	existing
training-games_47D9BC95EF619648DB32F24ED2E74227.sgf	https://katagotraining.org/sgf-files/training-games/47D9BC95EF619648DB32F24ED2E74227.sgf	14329	existing
training-games_1F36A61EA7C2FF165A5C02A73637E133.sgf	https://katagotraining.org/sgf-files/training-games/1F36A61EA7C2FF165A5C02A73637E133.sgf	16752	existing
training-games_D20BF48C5CA5F37F1859EDC729A35281.sgf	https://katagotraining.org/sgf-files/training-games/D20BF48C5CA5F37F1859EDC729A35281.sgf	16970	existing
training-games_C95683011694B4019F6EAED0EFA6A628.sgf	https://katagotraining.org/sgf-files/training-games/C95683011694B4019F6EAED0EFA6A628.sgf	15310	existing
training-games_7E943625E5453AB2BC3D5215276717C3.sgf	https://katagotraining.org/sgf-files/training-games/7E943625E5453AB2BC3D5215276717C3.sgf	15734	existing
rating-games_F85433E9FB1624EC905EAC595C5DF7EB.sgf	https://katagotraining.org/sgf-files/rating-games/F85433E9FB1624EC905EAC595C5DF7EB.sgf	5026	existing
training-games_F58EFF5B1021A13C6D62A590AAF23C3F.sgf	https://katagotraining.org/sgf-files/training-games/F58EFF5B1021A13C6D62A590AAF23C3F.sgf	14552	existing
rating-games_385D53675CED1DDBAD462B445814102C.sgf	https://katagotraining.org/sgf-files/rating-games/385D53675CED1DDBAD462B445814102C.sgf	6231	existing
training-games_9EDCDF4BE7908BE1D8CE3E05DB53C47A.sgf	https://katagotraining.org/sgf-files/training-games/9EDCDF4BE7908BE1D8CE3E05DB53C47A.sgf	14717	existing
training-games_1DBFA11AA57C32D8D5E4560CB810CADA.sgf	https://katagotraining.org/sgf-files/training-games/1DBFA11AA57C32D8D5E4560CB810CADA.sgf	13354	existing
training-games_E0EF1D1A2DDCF616B4E4FF8E2CDF5551.sgf	https://katagotraining.org/sgf-files/training-games/E0EF1D1A2DDCF616B4E4FF8E2CDF5551.sgf	14643	existing
rating-games_D9005E0D02E6212DA70759F314EC2A6B.sgf	https://katagotraining.org/sgf-files/rating-games/D9005E0D02E6212DA70759F314EC2A6B.sgf	9228	existing
rating-games_9699BE4E372E51A936F226E8565A306F.sgf	https://katagotraining.org/sgf-files/rating-games/9699BE4E372E51A936F226E8565A306F.sgf	2793	existing
rating-games_5AD59747CA8F9AD4E1B58FFCB5040FDA.sgf	https://katagotraining.org/sgf-files/rating-games/5AD59747CA8F9AD4E1B58FFCB5040FDA.sgf	7896	existing
rating-games_48F185BACC67D2FFBBC9CD46FD189B3B.sgf	https://katagotraining.org/sgf-files/rating-games/48F185BACC67D2FFBBC9CD46FD189B3B.sgf	5900	existing
rating-games_3C8D22ED2EF787A90D5A18CE323D81E5.sgf	https://katagotraining.org/sgf-files/rating-games/3C8D22ED2EF787A90D5A18CE323D81E5.sgf	7042	existing
rating-games_A74C04F76C70B3139D02B9C2D360DC49.sgf	https://katagotraining.org/sgf-files/rating-games/A74C04F76C70B3139D02B9C2D360DC49.sgf	7217	existing
rating-games_43FE56660B8BF71AB54ECD657C18D22A.sgf	https://katagotraining.org/sgf-files/rating-games/43FE56660B8BF71AB54ECD657C18D22A.sgf	9339	existing
training-games_5489D374D5F99D99953287C424B9DFA7.sgf	https://katagotraining.org/sgf-files/training-games/5489D374D5F99D99953287C424B9DFA7.sgf	19312	existing
training-games_ED2A2E8A4EF8B72ABE71F8F73F330EBC.sgf	https://katagotraining.org/sgf-files/training-games/ED2A2E8A4EF8B72ABE71F8F73F330EBC.sgf	15999	existing
training-games_916FF1FF4F51CD3B73C97F4027E535D2.sgf	https://katagotraining.org/sgf-files/training-games/916FF1FF4F51CD3B73C97F4027E535D2.sgf	16176	existing
rating-games_0ECD989F9406E1C42FE68D8FE7DFC305.sgf	https://katagotraining.org/sgf-files/rating-games/0ECD989F9406E1C42FE68D8FE7DFC305.sgf	5874	existing
rating-games_D6EA76F20A83687CBA66E9DD29CED33D.sgf	https://katagotraining.org/sgf-files/rating-games/D6EA76F20A83687CBA66E9DD29CED33D.sgf	6835	existing
rating-games_DC8FFDA8D09462B59D4C9F2AB1D5EA24.sgf	https://katagotraining.org/sgf-files/rating-games/DC8FFDA8D09462B59D4C9F2AB1D5EA24.sgf	5843	existing
training-games_A3BF06F396E4CCFECFDECAA63F8EC989.sgf	https://katagotraining.org/sgf-files/training-games/A3BF06F396E4CCFECFDECAA63F8EC989.sgf	15860	existing
rating-games_8804D26345722F3C0D16C3DB4C9CEBA2.sgf	https://katagotraining.org/sgf-files/rating-games/8804D26345722F3C0D16C3DB4C9CEBA2.sgf	8659	existing
training-games_D77253E95F440000D51332B96D5F517D.sgf	https://katagotraining.org/sgf-files/training-games/D77253E95F440000D51332B96D5F517D.sgf	12635	existing
training-games_C0B981DB97DA9E6103626FD5E689659F.sgf	https://katagotraining.org/sgf-files/training-games/C0B981DB97DA9E6103626FD5E689659F.sgf	16064	existing
rating-games_B883EF34050B0DAB88F9A9BE21528183.sgf	https://katagotraining.org/sgf-files/rating-games/B883EF34050B0DAB88F9A9BE21528183.sgf	6320	existing
training-games_AF91AF549629DCD40DBDE1191621CD57.sgf	https://katagotraining.org/sgf-files/training-games/AF91AF549629DCD40DBDE1191621CD57.sgf	16663	existing
training-games_AD57D00E2D9C14E8E155BCA51989E2E7.sgf	https://katagotraining.org/sgf-files/training-games/AD57D00E2D9C14E8E155BCA51989E2E7.sgf	14995	existing
rating-games_C68930234893B5B1B4BB1641398AEA50.sgf	https://katagotraining.org/sgf-files/rating-games/C68930234893B5B1B4BB1641398AEA50.sgf	8860	existing
rating-games_FDC16EF8E9A71C34BEFF78ADFD5E8619.sgf	https://katagotraining.org/sgf-files/rating-games/FDC16EF8E9A71C34BEFF78ADFD5E8619.sgf	4640	existing
rating-games_FD916E8B3E8ED07748BEB9B000142C70.sgf	https://katagotraining.org/sgf-files/rating-games/FD916E8B3E8ED07748BEB9B000142C70.sgf	5616	existing
training-games_497867B17B2300789158399CB37F7258.sgf	https://katagotraining.org/sgf-files/training-games/497867B17B2300789158399CB37F7258.sgf	12689	existing
rating-games_988B3B774651C3E34B1305918C71D09F.sgf	https://katagotraining.org/sgf-files/rating-games/988B3B774651C3E34B1305918C71D09F.sgf	7554	existing
rating-games_8B286AC113AE54977498D39F09744AE6.sgf	https://katagotraining.org/sgf-files/rating-games/8B286AC113AE54977498D39F09744AE6.sgf	9439	existing
rating-games_706876C2917C75DA8C532689156F54BD.sgf	https://katagotraining.org/sgf-files/rating-games/706876C2917C75DA8C532689156F54BD.sgf	6690	existing
training-games_49F7ECF0DDD92B2968C64F3766E3222F.sgf	https://katagotraining.org/sgf-files/training-games/49F7ECF0DDD92B2968C64F3766E3222F.sgf	15862	existing
rating-games_26B45D79B16622E91B1CD16BC9382306.sgf	https://katagotraining.org/sgf-files/rating-games/26B45D79B16622E91B1CD16BC9382306.sgf	6578	existing
training-games_3ED9BA353385B6D34DB848112AEDC44F.sgf	https://katagotraining.org/sgf-files/training-games/3ED9BA353385B6D34DB848112AEDC44F.sgf	15092	existing
training-games_B11D9CFA48277523A6AD16A5749C515A.sgf	https://katagotraining.org/sgf-files/training-games/B11D9CFA48277523A6AD16A5749C515A.sgf	15399	existing
rating-games_F496166C608E931C8C712D2C427DB384.sgf	https://katagotraining.org/sgf-files/rating-games/F496166C608E931C8C712D2C427DB384.sgf	6415	existing
training-games_8636BFE5CEF7D59A851F37C6731C74CD.sgf	https://katagotraining.org/sgf-files/training-games/8636BFE5CEF7D59A851F37C6731C74CD.sgf	14280	existing
training-games_7CD4003B35A42F75E299E60DCF56AFF5.sgf	https://katagotraining.org/sgf-files/training-games/7CD4003B35A42F75E299E60DCF56AFF5.sgf	14818	existing
training-games_A15BCE1BBA02A20F9F3194F786568A1E.sgf	https://katagotraining.org/sgf-files/training-games/A15BCE1BBA02A20F9F3194F786568A1E.sgf	15689	existing
rating-games_6FE8FC7C112DF9A8995807D659D894C7.sgf	https://katagotraining.org/sgf-files/rating-games/6FE8FC7C112DF9A8995807D659D894C7.sgf	8168	existing
training-games_CE490EFC025796DB7A3D996BB29AE020.sgf	https://katagotraining.org/sgf-files/training-games/CE490EFC025796DB7A3D996BB29AE020.sgf	15774	existing
rating-games_A6D662158CA186857ED72E3024DB4605.sgf	https://katagotraining.org/sgf-files/rating-games/A6D662158CA186857ED72E3024DB4605.sgf	6711	existing
rating-games_F730AE33CD42F406398551F9998A99C3.sgf	https://katagotraining.org/sgf-files/rating-games/F730AE33CD42F406398551F9998A99C3.sgf	7727	existing
training-games_CFA07406917667E06805B40661276AB1.sgf	https://katagotraining.org/sgf-files/training-games/CFA07406917667E06805B40661276AB1.sgf	15444	existing
rating-games_024D63D411DA99635B49843E14795BE3.sgf	https://katagotraining.org/sgf-files/rating-games/024D63D411DA99635B49843E14795BE3.sgf	6842	existing
rating-games_0F7D88C109DCC9F99DD3A50BDA52C4BB.sgf	https://katagotraining.org/sgf-files/rating-games/0F7D88C109DCC9F99DD3A50BDA52C4BB.sgf	7557	existing
rating-games_C314183AE5B674FA30C065C21E9D414A.sgf	https://katagotraining.org/sgf-files/rating-games/C314183AE5B674FA30C065C21E9D414A.sgf	5918	existing
rating-games_0E625F18A90F2BE5F415DF9E25F6BD57.sgf	https://katagotraining.org/sgf-files/rating-games/0E625F18A90F2BE5F415DF9E25F6BD57.sgf	6463	existing
training-games_4DC944ABA3D7746522F40780B8FC2E6C.sgf	https://katagotraining.org/sgf-files/training-games/4DC944ABA3D7746522F40780B8FC2E6C.sgf	15752	existing
rating-games_3E04A31FD720911F51AEBB4A6BAA236F.sgf	https://katagotraining.org/sgf-files/rating-games/3E04A31FD720911F51AEBB4A6BAA236F.sgf	11287	existing
rating-games_1221C39555E34F5CEC2DE63FF9D1FD97.sgf	https://katagotraining.org/sgf-files/rating-games/1221C39555E34F5CEC2DE63FF9D1FD97.sgf	7470	existing
rating-games_23238B386AA877BC4AD08F9D52AB308B.sgf	https://katagotraining.org/sgf-files/rating-games/23238B386AA877BC4AD08F9D52AB308B.sgf	11731	existing
training-games_60C3E54E0B5B25264EE4984CEDC1AFB4.sgf	https://katagotraining.org/sgf-files/training-games/60C3E54E0B5B25264EE4984CEDC1AFB4.sgf	17109	existing
rating-games_50BA12D0DE3A065AEDBF22B8536735D8.sgf	https://katagotraining.org/sgf-files/rating-games/50BA12D0DE3A065AEDBF22B8536735D8.sgf	5528	existing
rating-games_E218725FF48071608FD7E0ED74997B8F.sgf	https://katagotraining.org/sgf-files/rating-games/E218725FF48071608FD7E0ED74997B8F.sgf	4563	existing
rating-games_FDD8E3578E86E5D368410BFD13B96BE0.sgf	https://katagotraining.org/sgf-files/rating-games/FDD8E3578E86E5D368410BFD13B96BE0.sgf	4261	existing
rating-games_4FAA8229170735434B1805C84E9CE9CD.sgf	https://katagotraining.org/sgf-files/rating-games/4FAA8229170735434B1805C84E9CE9CD.sgf	5906	existing
rating-games_714890A8E4161FC2BE8D8727F2112748.sgf	https://katagotraining.org/sgf-files/rating-games/714890A8E4161FC2BE8D8727F2112748.sgf	8781	existing
rating-games_6647FB5367CBEB1814D99762C7FAF23F.sgf	https://katagotraining.org/sgf-files/rating-games/6647FB5367CBEB1814D99762C7FAF23F.sgf	8131	existing
rating-games_990376CC3E9406C72AB1A6D96E0017D3.sgf	https://katagotraining.org/sgf-files/rating-games/990376CC3E9406C72AB1A6D96E0017D3.sgf	7977	existing
training-games_545517FB88F30E87D1F4BCC811BEB364.sgf	https://katagotraining.org/sgf-files/training-games/545517FB88F30E87D1F4BCC811BEB364.sgf	16245	existing
rating-games_7F16D095C497E1E725E5FBB3D6321C28.sgf	https://katagotraining.org/sgf-files/rating-games/7F16D095C497E1E725E5FBB3D6321C28.sgf	9664	existing
training-games_DB458565DCD0D95504C2350BEC3DD811.sgf	https://katagotraining.org/sgf-files/training-games/DB458565DCD0D95504C2350BEC3DD811.sgf	14965	existing
training-games_C18E4BA4693276816E5BD420F6A23B0E.sgf	https://katagotraining.org/sgf-files/training-games/C18E4BA4693276816E5BD420F6A23B0E.sgf	12903	existing
training-games_4692519A181A0A55E425FB1C5C1B7502.sgf	https://katagotraining.org/sgf-files/training-games/4692519A181A0A55E425FB1C5C1B7502.sgf	4321	existing
training-games_2D7A2142044D740F58BF063A7B2A0CD5.sgf	https://katagotraining.org/sgf-files/training-games/2D7A2142044D740F58BF063A7B2A0CD5.sgf	14989	existing
rating-games_15C39A27993149157578CDDF37F07393.sgf	https://katagotraining.org/sgf-files/rating-games/15C39A27993149157578CDDF37F07393.sgf	8717	existing
rating-games_B720E7CD32C92BE0C19B9015EFC3F3A1.sgf	https://katagotraining.org/sgf-files/rating-games/B720E7CD32C92BE0C19B9015EFC3F3A1.sgf	6972	existing
training-games_921A604883FB7FD2B2BE537533EEEC3A.sgf	https://katagotraining.org/sgf-files/training-games/921A604883FB7FD2B2BE537533EEEC3A.sgf	15775	existing
rating-games_E373A2BBF13E32DDD80354DDE4B318B2.sgf	https://katagotraining.org/sgf-files/rating-games/E373A2BBF13E32DDD80354DDE4B318B2.sgf	5502	existing
rating-games_439600D54EFF60A2A4460CD526EF8589.sgf	https://katagotraining.org/sgf-files/rating-games/439600D54EFF60A2A4460CD526EF8589.sgf	5935	existing
rating-games_3D96F415393260B215847DF9C120A764.sgf	https://katagotraining.org/sgf-files/rating-games/3D96F415393260B215847DF9C120A764.sgf	6043	existing
rating-games_822FC98C4C66B9F985A2D7AF8A91D359.sgf	https://katagotraining.org/sgf-files/rating-games/822FC98C4C66B9F985A2D7AF8A91D359.sgf	10224	existing
rating-games_49622FEB67DCC44890422B5D29AD662A.sgf	https://katagotraining.org/sgf-files/rating-games/49622FEB67DCC44890422B5D29AD662A.sgf	6106	existing
rating-games_CA72412EB12402778A5BE393A72348D0.sgf	https://katagotraining.org/sgf-files/rating-games/CA72412EB12402778A5BE393A72348D0.sgf	7848	existing
rating-games_4DBAD6198B2851C86ABF258735D80B64.sgf	https://katagotraining.org/sgf-files/rating-games/4DBAD6198B2851C86ABF258735D80B64.sgf	5776	existing
rating-games_133F7AB2A1282C48A1EA086D99C58BB0.sgf	https://katagotraining.org/sgf-files/rating-games/133F7AB2A1282C48A1EA086D99C58BB0.sgf	9721	existing
rating-games_03615E52EA4C6E060B3AA66FA1C3B039.sgf	https://katagotraining.org/sgf-files/rating-games/03615E52EA4C6E060B3AA66FA1C3B039.sgf	5494	ok
rating-games_710B7B34281E9F7972DE4D430673D8CD.sgf	https://katagotraining.org/sgf-files/rating-games/710B7B34281E9F7972DE4D430673D8CD.sgf	7181	ok
rating-games_4B1158CF71C0A68B28B81DB2D1475921.sgf	https://katagotraining.org/sgf-files/rating-games/4B1158CF71C0A68B28B81DB2D1475921.sgf	8525	ok
rating-games_1C8BF837F21BA7A80E6229E45E441BAE.sgf	https://katagotraining.org/sgf-files/rating-games/1C8BF837F21BA7A80E6229E45E441BAE.sgf	9539	ok
rating-games_0AAB1EB4AC64FB7790C18C52B4A139B4.sgf	https://katagotraining.org/sgf-files/rating-games/0AAB1EB4AC64FB7790C18C52B4A139B4.sgf	7733	ok
rating-games_47B25669C15280535D63A11F2D568E8F.sgf	https://katagotraining.org/sgf-files/rating-games/47B25669C15280535D63A11F2D568E8F.sgf	6504	ok
rating-games_DEA0940A2C94ADC245EFED5E06E141D0.sgf	https://katagotraining.org/sgf-files/rating-games/DEA0940A2C94ADC245EFED5E06E141D0.sgf	9100	ok
rating-games_A314A6E5777474D44E27E14CB2983FB0.sgf	https://katagotraining.org/sgf-files/rating-games/A314A6E5777474D44E27E14CB2983FB0.sgf	11742	ok
training-games_61FDFEBFC1ECCB35CA6D47339E78C707.sgf	https://katagotraining.org/sgf-files/training-games/61FDFEBFC1ECCB35CA6D47339E78C707.sgf	15183	ok
rating-games_CF1B1E03C7B1751F63EA50DC884F8D85.sgf	https://katagotraining.org/sgf-files/rating-games/CF1B1E03C7B1751F63EA50DC884F8D85.sgf	8332	ok
rating-games_CE50B67AA4F496E640C2FA7D5F0F8EBB.sgf	https://katagotraining.org/sgf-files/rating-games/CE50B67AA4F496E640C2FA7D5F0F8EBB.sgf	5232	ok
rating-games_24473D9DF1EE27951FDBC4D5CE6288B4.sgf	https://katagotraining.org/sgf-files/rating-games/24473D9DF1EE27951FDBC4D5CE6288B4.sgf	8248	ok
rating-games_8271693E46E8C72C13D003EE31C6C247.sgf	https://katagotraining.org/sgf-files/rating-games/8271693E46E8C72C13D003EE31C6C247.sgf	3833	ok
rating-games_A5241554D54B9E1C429F80B3BF28B09F.sgf	https://katagotraining.org/sgf-files/rating-games/A5241554D54B9E1C429F80B3BF28B09F.sgf	6023	ok
training-games_72F45A5D09E420D50789E5F59CCDB977.sgf	https://katagotraining.org/sgf-files/training-games/72F45A5D09E420D50789E5F59CCDB977.sgf	15822	ok
training-games_346AA14A1A511711D0317C2843CC46E6.sgf	https://katagotraining.org/sgf-files/training-games/346AA14A1A511711D0317C2843CC46E6.sgf	13666	ok
rating-games_4C2D75464FDE446CE5255C358E6FA446.sgf	https://katagotraining.org/sgf-files/rating-games/4C2D75464FDE446CE5255C358E6FA446.sgf	9535	ok
rating-games_DB7CD6CCBAF8843011829F586BEFD1B4.sgf	https://katagotraining.org/sgf-files/rating-games/DB7CD6CCBAF8843011829F586BEFD1B4.sgf	3140	ok
rating-games_2D961221F1ED21E33FF76076AD4270AC.sgf	https://katagotraining.org/sgf-files/rating-games/2D961221F1ED21E33FF76076AD4270AC.sgf	4907	ok
training-games_DC3207DDEC0A1A106A208376D0695556.sgf	https://katagotraining.org/sgf-files/training-games/DC3207DDEC0A1A106A208376D0695556.sgf	12452	ok
rating-games_19888D43F5A345D8875DDA53945E8BF7.sgf	https://katagotraining.org/sgf-files/rating-games/19888D43F5A345D8875DDA53945E8BF7.sgf	8806	ok
rating-games_0B4486602EE706AF614249B91C6523F3.sgf	https://katagotraining.org/sgf-files/rating-games/0B4486602EE706AF614249B91C6523F3.sgf	7272	ok
training-games_EE06411ADC8B18CCEFEEA5184A7D7904.sgf	https://katagotraining.org/sgf-files/training-games/EE06411ADC8B18CCEFEEA5184A7D7904.sgf	14323	ok
rating-games_E99F5DC4B7FBCF8FE928C88ABDA0D9EF.sgf	https://katagotraining.org/sgf-files/rating-games/E99F5DC4B7FBCF8FE928C88ABDA0D9EF.sgf	12328	ok
training-games_2FAE32115550AD891622A5A5D16770A4.sgf	https://katagotraining.org/sgf-files/training-games/2FAE32115550AD891622A5A5D16770A4.sgf	16482	ok
rating-games_0AF931AA21FC6F17F886A71888E4FDEE.sgf	https://katagotraining.org/sgf-files/rating-games/0AF931AA21FC6F17F886A71888E4FDEE.sgf	7461	ok
rating-games_414445705AB327A116F1B1C64DE3832A.sgf	https://katagotraining.org/sgf-files/rating-games/414445705AB327A116F1B1C64DE3832A.sgf	6443	ok
training-games_AD28BD4AEA3A4744B54DF0A7385BFD44.sgf	https://katagotraining.org/sgf-files/training-games/AD28BD4AEA3A4744B54DF0A7385BFD44.sgf	16351	ok
rating-games_64A0FB9B90FCD66C902766C5B363941B.sgf	https://katagotraining.org/sgf-files/rating-games/64A0FB9B90FCD66C902766C5B363941B.sgf	6831	ok
rating-games_E9D49645AC5581F37AE84DD85ABEA87F.sgf	https://katagotraining.org/sgf-files/rating-games/E9D49645AC5581F37AE84DD85ABEA87F.sgf	7051	ok
rating-games_B160A627B3EED016521E920ACF4BAFC1.sgf	https://katagotraining.org/sgf-files/rating-games/B160A627B3EED016521E920ACF4BAFC1.sgf	8502	ok
training-games_10A0D51E654DCB5DC702A6E6BDC84E5E.sgf	https://katagotraining.org/sgf-files/training-games/10A0D51E654DCB5DC702A6E6BDC84E5E.sgf	12878	ok
rating-games_9A051EB1E98F9ECFCC6DB6D5100A98AF.sgf	https://katagotraining.org/sgf-files/rating-games/9A051EB1E98F9ECFCC6DB6D5100A98AF.sgf	6213	ok
rating-games_E3AB92A3337995AFEF5E8A7DA53DC98C.sgf	https://katagotraining.org/sgf-files/rating-games/E3AB92A3337995AFEF5E8A7DA53DC98C.sgf	7802	ok
rating-games_7C6F5446C4FFF9F24065192217351ED9.sgf	https://katagotraining.org/sgf-files/rating-games/7C6F5446C4FFF9F24065192217351ED9.sgf	8699	ok
rating-games_10112818A9E5FDD2ADAC14EA429DA33C.sgf	https://katagotraining.org/sgf-files/rating-games/10112818A9E5FDD2ADAC14EA429DA33C.sgf	6370	ok
rating-games_890D17E4FD38E1E976A727ED73B08900.sgf	https://katagotraining.org/sgf-files/rating-games/890D17E4FD38E1E976A727ED73B08900.sgf	7474	ok
rating-games_EA9463A9DA36FD634E9B8E554B8C6B61.sgf	https://katagotraining.org/sgf-files/rating-games/EA9463A9DA36FD634E9B8E554B8C6B61.sgf	3090	ok
training-games_52F125D8C8D6D2AA4D1377E8DBB7CAAF.sgf	https://katagotraining.org/sgf-files/training-games/52F125D8C8D6D2AA4D1377E8DBB7CAAF.sgf	12613	ok
rating-games_B440E481668C650646295D76B5768A12.sgf	https://katagotraining.org/sgf-files/rating-games/B440E481668C650646295D76B5768A12.sgf	7004	ok
rating-games_7990061DF1F045595DFA95C9CC7A7C4C.sgf	https://katagotraining.org/sgf-files/rating-games/7990061DF1F045595DFA95C9CC7A7C4C.sgf	7782	ok
training-games_93CF19370C27782B25FA8F53D5B01504.sgf	https://katagotraining.org/sgf-files/training-games/93CF19370C27782B25FA8F53D5B01504.sgf	12570	ok
rating-games_2E7C173A9D8ECF53914534E583716FFB.sgf	https://katagotraining.org/sgf-files/rating-games/2E7C173A9D8ECF53914534E583716FFB.sgf	6700	ok
rating-games_947D5EC4809232BD07552674444E0F2A.sgf	https://katagotraining.org/sgf-files/rating-games/947D5EC4809232BD07552674444E0F2A.sgf	9641	ok
rating-games_F6E0EB00889A314FAFE622BCD4B4A95A.sgf	https://katagotraining.org/sgf-files/rating-games/F6E0EB00889A314FAFE622BCD4B4A95A.sgf	6998	ok
rating-games_13F3F5B75E123A6055EA2D11CBE53E60.sgf	https://katagotraining.org/sgf-files/rating-games/13F3F5B75E123A6055EA2D11CBE53E60.sgf	9895	ok
rating-games_525EE5693DC8391D5FAF8BFB62791E48.sgf	https://katagotraining.org/sgf-files/rating-games/525EE5693DC8391D5FAF8BFB62791E48.sgf	7680	ok
rating-games_DA134A4FA15CA256C773A015835A06C5.sgf	https://katagotraining.org/sgf-files/rating-games/DA134A4FA15CA256C773A015835A06C5.sgf	6452	ok
rating-games_198B49FF426488DA100F958306E1397D.sgf	https://katagotraining.org/sgf-files/rating-games/198B49FF426488DA100F958306E1397D.sgf	5899	ok
rating-games_89A1486A9F543F248251996CE0E304A3.sgf	https://katagotraining.org/sgf-files/rating-games/89A1486A9F543F248251996CE0E304A3.sgf	11449	ok
rating-games_A267148EE720F8B5DA0FA4810D7F2961.sgf	https://katagotraining.org/sgf-files/rating-games/A267148EE720F8B5DA0FA4810D7F2961.sgf	4245	ok
training-games_A20D32BF2609A8F324F8370CDCE4A0DC.sgf	https://katagotraining.org/sgf-files/training-games/A20D32BF2609A8F324F8370CDCE4A0DC.sgf	12883	ok
rating-games_208A2D39FE6C320A76B0865BB05E5AC0.sgf	https://katagotraining.org/sgf-files/rating-games/208A2D39FE6C320A76B0865BB05E5AC0.sgf	5622	ok
rating-games_0398CAA9CB1BC3A454D5C6B4F24B597D.sgf	https://katagotraining.org/sgf-files/rating-games/0398CAA9CB1BC3A454D5C6B4F24B597D.sgf	6219	ok
rating-games_7885CE553CD5904EE77EFF2FF5FAEC6B.sgf	https://katagotraining.org/sgf-files/rating-games/7885CE553CD5904EE77EFF2FF5FAEC6B.sgf	8687	ok
